target,track,fold,k_star,features
snap_inatt__qbin,bin,0,1,frac_act_short_w10_p20
snap_inatt__qbin,bin,1,1,frac_act_short_w10_p20
snap_inatt__qbin,bin,2,1,frac_act_short_w10_p20
snap_inatt__qbin,bin,3,1,frac_act_short_w10_p20
snap_inatt__qbin,bin,4,3,uaMag_iqr;uaMag_peak_amp_med;frac_act_short_w10_p20
snap_inatt__qbin,bin,5,1,frac_act_short_w10_p20
snap_inatt__qbin,bin,6,1,frac_act_short_w10_p20
snap_inatt__qbin,bin,7,1,frac_act_short_w10_p20
snap_inatt__qbin,bin,8,1,frac_act_short_w10_p20
snap_inatt__qbin,bin,9,1,frac_act_short_w10_p20
snap_inatt__qbin,bin,10,1,frac_act_short_w10_p20
snap_inatt__qbin,bin,11,1,frac_act_short_w10_p20
snap_inatt__qbin,bin,12,1,frac_act_short_w10_p20
snap_inatt__qbin,bin,13,5,uaX_std;uaX_madiff;uaY_domfreq;gyY_madiff;frac_act_short_w10_p20
snap_inatt__qbin,bin,14,1,frac_act_short_w10_p20
snap_inatt__qbin,bin,15,1,frac_act_short_w10_p20
snap_inatt__qbin,bin,16,1,frac_act_short_w10_p20
snap_inatt__qbin,bin,17,1,frac_act_short_w10_p20
snap_inatt__qbin,bin,18,1,frac_act_short_w10_p20
snap_inatt__qbin,bin,19,2,uaY_domfreq;frac_act_short_w10_p20
snap_inatt__qbin,bin,20,1,frac_act_short_w10_p20
snap_inatt__qbin,bin,21,2,uaY_domfreq;frac_act_short_w10_p20
snap_inatt__qbin,bin,22,1,frac_act_short_w10_p20
snap_inatt__qbin,bin,23,3,gyY_madiff;gyZ_madiff;frac_act_short_w10_p20
snap_hyper__qbin,bin,0,8,uaMag_entropy;uaMag_bp_lf;gyZ_mean;pitch_kurt;jerk_dfa_alpha;act_bout_median_w0.5_p90;stl_bout_median_w1_p20;stl_bout_median_w5_p30
snap_hyper__qbin,bin,1,20,uaY_domfreq;uaMag_entropy;uaMag_bp_lf;gyY_max;gyY_range;gyY_kurt;gyMag_bp_lf;pitch_kurt;roll_mean;roll_bp_lf;gyMag_permen_m3;jerk_dfa_alpha;act_bout_cv_w0.5_p20;stl_bout_median_w0.5_p30;switch_per_min_w0.5_p40;stl_bout_median_w1_p20;switch_per_min_w2_p30;stl_bout_median_w5_p30;act_bout_median_w5_p70;frac_act_short_w10_p20
snap_hyper__qbin,bin,2,2,uaMag_entropy;uaMag_bp_lf
snap_hyper__qbin,bin,3,19,uaY_domfreq;uaZ_std;uaMag_std;uaMag_rms;uaMag_spread;uaMag_entropy;uaMag_bp_hf;gyZ_mean;gyMag_iqr;pitch_kurt;jerk_dfa_alpha;act_bout_cv_w0.5_p20;stl_bout_median_w0.5_p30;act_bout_median_w0.5_p90;stl_bout_median_w1_p20;stl_bout_median_w5_p30;act_bout_median_w5_p70;frac_act_short_w10_p20;actshort_p80
snap_hyper__qbin,bin,4,19,uaY_mean;uaZ_std;uaMag_std;uaMag_rms;uaMag_iqr;uaMag_entropy;uaMag_bp_lf;gyY_max;gyMag_iqr;pitch_kurt;roll_mean;roll_median;uaMag_peak_amp_med;jerk_dfa_alpha;stl_bout_median_w0.5_p30;act_bout_median_w0.5_p90;stl_bout_median_w1_p20;stl_bout_median_w5_p30;frac_act_short_w10_p20
snap_hyper__qbin,bin,5,1,pitch_kurt
snap_hyper__qbin,bin,6,2,uaMag_entropy;act_bout_median_w0.5_p90
snap_hyper__qbin,bin,7,1,stl_bout_median_w5_p30
snap_hyper__qbin,bin,8,1,frac_act_short_w10_p20
snap_hyper__qbin,bin,9,1,uaMag_entropy
snap_hyper__qbin,bin,10,1,pitch_kurt
snap_hyper__qbin,bin,11,1,act_bout_median_w0.5_p90
snap_hyper__qbin,bin,12,3,uaMag_entropy;stl_bout_median_w1_p20;stl_bout_median_w5_p30
snap_hyper__qbin,bin,13,1,frac_act_short_w10_p20
snap_hyper__qbin,bin,14,1,stl_bout_median_w5_p30
snap_hyper__qbin,bin,15,6,uaMag_entropy;gyY_max;gyZ_mean;pitch_kurt;stl_bout_median_w5_p30;frac_act_short_w10_p20
snap_hyper__qbin,bin,16,12,uaMag_entropy;uaMag_bp_lf;gyY_max;pitch_kurt;roll_mean;roll_median;jerk_dfa_alpha;stl_bout_median_w0.5_p30;act_bout_median_w0.5_p90;stl_bout_median_w1_p20;stl_bout_median_w5_p30;frac_act_short_w10_p20
snap_hyper__qbin,bin,17,8,uaY_domfreq;uaMag_entropy;gyZ_mean;pitch_kurt;act_bout_median_w0.5_p90;stl_bout_median_w1_p20;stl_bout_median_w5_p30;frac_act_short_w10_p20
snap_hyper__qbin,bin,18,2,stl_bout_median_w5_p30;frac_act_short_w10_p20
snap_hyper__qbin,bin,19,1,frac_act_short_w10_p20
snap_hyper__qbin,bin,20,1,stl_bout_median_w1_p20
snap_hyper__qbin,bin,21,18,uaY_domfreq;uaZ_std;uaMag_std;uaMag_entropy;uaMag_bp_lf;gyZ_mean;pitch_kurt;roll_mean;roll_median;roll_skew;roll_bp_lf;jerk_dfa_alpha;act_bout_median_w0.5_p90;stl_bout_median_w5_p30;act_bout_median_w5_p70;stl_bout_cv_w10_p10;frac_act_short_w10_p20;actshort_p80
snap_hyper__qbin,bin,22,8,uaX_skew;uaMag_entropy;uaMag_bp_lf;pitch_kurt;stl_bout_median_w0.5_p30;act_bout_median_w0.5_p90;stl_bout_median_w5_p30;act_bout_median_w5_p70
snap_hyper__qbin,bin,23,1,pitch_kurt
snap_odd__qbin,bin,0,10,uaMag_spread;uaMag_bp_lf;uaMag_bp_hf;gyY_max;gyZ_mean;gyMag_centroid;gyMag_bp_mf;jerk_domfreq;jerk_dfa_alpha;stl_bout_median_w5_p30
snap_odd__qbin,bin,1,8,uaMag_bp_hf;gyY_max;gyY_range;gyMag_centroid;gyMag_bp_mf;jerk_dfa_alpha;stl_bout_median_w0.5_p30;stl_bout_median_w5_p30
snap_odd__qbin,bin,2,1,uaMag_bp_lf
snap_odd__qbin,bin,3,1,stl_bout_median_w5_p30
snap_odd__qbin,bin,4,17,uaZ_std;uaMag_std;uaMag_rms;uaMag_iqr;uaMag_bp_lf;uaMag_bp_hf;gyY_max;gyMag_centroid;jerk_domfreq;jerk_bp_mf;uaMag_peak_amp_med;gyMag_peak_rate_min;jerk_dfa_alpha;stl_bout_median_w5_p30;actshort_p60;actshort_p70;actbout_med_p80
snap_odd__qbin,bin,5,3,gyY_max;jerk_dfa_alpha;stl_bout_median_w5_p30
snap_odd__qbin,bin,6,1,jerk_dfa_alpha
snap_odd__qbin,bin,7,1,stl_bout_median_w5_p30
snap_odd__qbin,bin,8,1,stl_bout_median_w5_p30
snap_odd__qbin,bin,9,4,gyMag_centroid;gyMag_bp_mf;jerk_dfa_alpha;stl_bout_median_w5_p30
snap_odd__qbin,bin,10,4,uaZ_skew;uaMag_spread;uaMag_bp_hf;stl_bout_median_w5_p30
snap_odd__qbin,bin,11,4,gyY_max;gyMag_centroid;jerk_dfa_alpha;stl_bout_median_w5_p30
snap_odd__qbin,bin,12,1,stl_bout_median_w5_p30
snap_odd__qbin,bin,13,2,uaMag_spread;uaMag_bp_hf
snap_odd__qbin,bin,14,5,uaMag_bp_lf;gyY_max;gyMag_centroid;jerk_dfa_alpha;stl_bout_median_w5_p30
snap_odd__qbin,bin,15,3,gyY_max;jerk_dfa_alpha;stl_bout_median_w5_p30
snap_odd__qbin,bin,16,1,stl_bout_median_w5_p30
snap_odd__qbin,bin,17,1,stl_bout_median_w5_p30
snap_odd__qbin,bin,18,1,stl_bout_median_w5_p30
snap_odd__qbin,bin,19,5,gyY_max;gyMag_centroid;jerk_dfa_alpha;stl_bout_median_w5_p30;frac_act_short_w10_p20
snap_odd__qbin,bin,20,1,stl_bout_median_w5_p30
snap_odd__qbin,bin,21,5,uaMag_spread;gyMag_centroid;gyMag_bp_mf;jerk_dfa_alpha;stl_bout_median_w5_p30
snap_odd__qbin,bin,22,1,stl_bout_median_w5_p30
snap_odd__qbin,bin,23,3,gyY_max;jerk_dfa_alpha;stl_bout_median_w5_p30
snap_adhd_total__qbin,bin,0,1,frac_act_short_w10_p20
snap_adhd_total__qbin,bin,1,1,frac_act_short_w10_p20
snap_adhd_total__qbin,bin,2,1,frac_act_short_w10_p20
snap_adhd_total__qbin,bin,3,1,frac_act_short_w10_p20
snap_adhd_total__qbin,bin,4,1,frac_act_short_w10_p20
snap_adhd_total__qbin,bin,5,1,frac_act_short_w10_p20
snap_adhd_total__qbin,bin,6,1,frac_act_short_w10_p20
snap_adhd_total__qbin,bin,7,1,frac_act_short_w10_p20
snap_adhd_total__qbin,bin,8,1,frac_act_short_w10_p20
snap_adhd_total__qbin,bin,9,1,frac_act_short_w10_p20
snap_adhd_total__qbin,bin,10,1,frac_act_short_w10_p20
snap_adhd_total__qbin,bin,11,1,frac_act_short_w10_p20
snap_adhd_total__qbin,bin,12,1,frac_act_short_w10_p20
snap_adhd_total__qbin,bin,13,1,frac_act_short_w10_p20
snap_adhd_total__qbin,bin,14,1,frac_act_short_w10_p20
snap_adhd_total__qbin,bin,15,1,frac_act_short_w10_p20
snap_adhd_total__qbin,bin,16,1,frac_act_short_w10_p20
snap_adhd_total__qbin,bin,17,1,frac_act_short_w10_p20
snap_adhd_total__qbin,bin,18,1,frac_act_short_w10_p20
snap_adhd_total__qbin,bin,19,1,frac_act_short_w10_p20
snap_adhd_total__qbin,bin,20,1,frac_act_short_w10_p20
snap_adhd_total__qbin,bin,21,2,roll_skew;frac_act_short_w10_p20
snap_adhd_total__qbin,bin,22,1,frac_act_short_w10_p20
snap_adhd_total__qbin,bin,23,2,gyY_madiff;frac_act_short_w10_p20
sdq_hyper__qbin,bin,0,5,uaX_std;uaZ_skew;uaMag_rms;gyZ_mean;frac_act_short_w10_p20
sdq_hyper__qbin,bin,1,4,uaX_std;uaY_domfreq;uaZ_skew;frac_act_short_w10_p20
sdq_hyper__qbin,bin,2,3,uaX_std;uaX_madiff;uaZ_skew
sdq_hyper__qbin,bin,3,1,frac_act_short_w10_p20
sdq_hyper__qbin,bin,4,1,uaMag_peak_amp_med
sdq_hyper__qbin,bin,5,5,uaX_std;uaX_madiff;uaZ_skew;frac_act_short_w10_p20;switchmin_p20
sdq_hyper__qbin,bin,6,18,uaX_std;uaX_madiff;uaZ_mean;uaZ_skew;uaZ_centroid;uaMag_mean;uaMag_rms;uaMag_spread;gyZ_mean;gyZ_madiff;gyMag_mean;gyMag_rms;gyMag_iqr;gyMag_mad;yaw_madiff;uaMag_peak_amp_med;frac_act_short_w10_p20;switchmin_p20
sdq_hyper__qbin,bin,7,2,uaX_std;switchmin_p20
sdq_hyper__qbin,bin,8,1,frac_act_short_w10_p20
sdq_hyper__qbin,bin,9,1,uaX_std
sdq_hyper__qbin,bin,10,19,uaX_std;uaX_madiff;uaY_domfreq;uaZ_skew;uaZ_madiff;uaZ_centroid;uaMag_mean;uaMag_rms;gyY_madiff;gyZ_mean;gyZ_madiff;gyMag_mean;gyMag_rms;gyMag_iqr;gyMag_mad;gyMag_madiff;uaMag_peak_amp_med;frac_act_short_w10_p20;switchmin_p20
sdq_hyper__qbin,bin,11,1,uaZ_skew
sdq_hyper__qbin,bin,12,5,uaX_std;uaX_madiff;uaZ_skew;uaMag_spread;frac_act_short_w10_p20
sdq_hyper__qbin,bin,13,3,uaX_std;uaZ_skew;frac_act_short_w10_p20
sdq_hyper__qbin,bin,14,1,uaZ_skew
sdq_hyper__qbin,bin,15,2,uaX_std;gyMag_mean
sdq_hyper__qbin,bin,16,3,uaX_std;uaX_madiff;switchmin_p20
sdq_hyper__qbin,bin,17,8,uaX_std;uaX_madiff;uaZ_skew;uaMag_rms;uaMag_spread;uaMag_bp_mf;frac_act_short_w10_p20;act_bout_median_w10_p30
sdq_hyper__qbin,bin,18,1,frac_act_short_w10_p20
sdq_hyper__qbin,bin,19,20,uaX_std;uaX_madiff;uaY_domfreq;uaZ_std;uaZ_skew;uaZ_centroid;uaZ_entropy;uaZ_bp_hf;uaMag_mean;uaMag_std;uaMag_rms;uaMag_spread;uaMag_bp_hf;gyZ_mean;gyMag_iqr;gyMag_mad;pitch_kurt;uaMag_peak_amp_med;frac_act_short_w10_p20;switchmin_p20
sdq_hyper__qbin,bin,20,20,uaX_std;uaX_madiff;uaY_domfreq;uaZ_skew;uaMag_mean;uaMag_rms;gyZ_mean;gyZ_madiff;gyMag_mean;gyMag_mad;gyMag_madiff;roll_domfreq;yaw_range;uaMag_peak_amp_med;stl_bout_median_w0.5_p10;act_bout_median_w1_p90;stl_bout_cv_w10_p10;frac_act_short_w10_p20;act_bout_median_w10_p30;switchmin_p20
sdq_hyper__qbin,bin,21,6,uaX_std;uaX_madiff;uaY_domfreq;uaZ_skew;uaMag_rms;frac_act_short_w10_p20
sdq_hyper__qbin,bin,22,18,uaX_std;uaX_madiff;uaY_domfreq;uaY_centroid;uaZ_skew;uaZ_centroid;uaMag_mean;uaMag_rms;uaMag_spread;gyZ_mean;gyZ_madiff;gyMag_mean;gyMag_rms;gyMag_mad;gyMag_madiff;uaMag_peak_amp_med;frac_act_short_w10_p20;switchmin_p20
sdq_hyper__qbin,bin,23,4,uaX_std;uaX_madiff;gyZ_madiff;gyMag_madiff
sdq_emo__qbin,bin,0,1,act_bout_median_w0.5_p80
sdq_emo__qbin,bin,1,1,act_bout_median_w0.5_p80
sdq_emo__qbin,bin,2,1,act_bout_median_w0.5_p80
sdq_emo__qbin,bin,3,8,gyZ_mean;pitch_min;act_bout_median_w0.5_p80;act_bout_median_w1_p80;act_bout_median_w2_p70;stl_bout_median_w2_p80;stl_bout_median_w5_p20;switch_per_min_w10_p10
sdq_emo__qbin,bin,4,1,act_bout_median_w0.5_p80
sdq_emo__qbin,bin,5,1,act_bout_median_w0.5_p80
sdq_emo__qbin,bin,6,1,act_bout_median_w0.5_p80
sdq_emo__qbin,bin,7,1,act_bout_median_w0.5_p80
sdq_emo__qbin,bin,8,1,act_bout_median_w0.5_p80
sdq_emo__qbin,bin,9,1,act_bout_median_w0.5_p80
sdq_emo__qbin,bin,10,1,act_bout_median_w0.5_p80
sdq_emo__qbin,bin,11,2,act_bout_median_w0.5_p80;switch_per_min_w10_p10
sdq_emo__qbin,bin,12,1,act_bout_median_w0.5_p80
sdq_emo__qbin,bin,13,1,act_bout_median_w0.5_p80
sdq_emo__qbin,bin,14,1,act_bout_median_w0.5_p80
sdq_emo__qbin,bin,15,1,act_bout_median_w0.5_p80
sdq_emo__qbin,bin,16,1,act_bout_median_w0.5_p80
sdq_emo__qbin,bin,17,2,act_bout_median_w0.5_p80;switch_per_min_w10_p10
sdq_emo__qbin,bin,18,2,act_bout_median_w0.5_p80;act_bout_median_w1_p80
sdq_emo__qbin,bin,19,1,act_bout_median_w0.5_p80
sdq_emo__qbin,bin,20,1,act_bout_median_w0.5_p80
sdq_emo__qbin,bin,21,1,act_bout_median_w0.5_p80
sdq_emo__qbin,bin,22,1,act_bout_median_w0.5_p80
sdq_emo__qbin,bin,23,1,act_bout_median_w0.5_p80
sdq_cond__qbin,bin,0,8,uaX_range;uaX_bp_lf;gyX_min;gyX_centroid;gyX_bp_hf;act_bout_cv_w5_p10;stl_bout_cv_w10_p50;stl_bout_cv_w10_p70
sdq_cond__qbin,bin,1,20,uaX_range;uaX_bp_lf;uaX_bp_mf;uaY_bp_hf;gyX_min;gyX_centroid;gyX_bp_hf;jerk_spread;act_bout_cv_w0.5_p10;stl_bout_cv_w0.5_p40;stl_bout_cv_w0.5_p50;stl_bout_cv_w0.5_p60;stl_bout_median_w1_p10;stl_bout_cv_w1_p50;stl_bout_cv_w1_p80;stl_bout_cv_w2_p40;act_bout_cv_w5_p10;switch_per_min_w10_p40;stl_bout_cv_w10_p50;stl_bout_cv_w10_p70
sdq_cond__qbin,bin,2,16,uaX_range;uaX_bp_lf;uaX_bp_mf;uaY_bp_lf;uaY_bp_hf;gyX_min;gyX_centroid;gyX_bp_hf;roll_median;jerk_max;act_bout_cv_w0.5_p10;stl_bout_median_w1_p10;act_bout_cv_w5_p10;frac_act_short_w5_p10;stl_bout_cv_w10_p50;stl_bout_cv_w10_p70
sdq_cond__qbin,bin,3,10,uaX_bp_mf;uaY_bp_hf;gyX_min;gyX_centroid;gyX_bp_hf;stl_bout_median_w1_p10;act_bout_cv_w5_p10;frac_act_short_w5_p10;stl_bout_cv_w10_p50;stl_bout_cv_w10_p70
sdq_cond__qbin,bin,4,20,uaX_range;uaX_bp_lf;uaX_bp_mf;uaY_entropy;uaY_bp_lf;uaY_bp_hf;uaZ_bp_lf;uaMag_skew;gyX_min;gyX_centroid;gyX_bp_hf;jerk_max;jerk_spread;jerk_bp_hf;gyMag_peak_rate_min;act_bout_cv_w0.5_p10;stl_bout_median_w1_p10;act_bout_cv_w5_p10;stl_bout_cv_w10_p50;stl_bout_cv_w10_p70
sdq_cond__qbin,bin,5,16,uaX_range;uaX_bp_mf;uaY_bp_hf;gyX_min;gyX_centroid;gyX_bp_hf;act_bout_cv_w0.5_p10;stl_bout_median_w1_p10;act_bout_cv_w1_p10;act_bout_cv_w5_p10;stl_bout_cv_w5_p50;stl_bout_median_w10_p20;switch_per_min_w10_p40;stl_bout_cv_w10_p40;stl_bout_cv_w10_p50;stl_bout_cv_w10_p70
sdq_cond__qbin,bin,6,7,uaX_bp_lf;uaY_bp_hf;gyX_min;act_bout_cv_w5_p10;stl_bout_cv_w10_p50;stl_bout_cv_w10_p60;stl_bout_cv_w10_p70
sdq_cond__qbin,bin,7,9,uaX_bp_mf;uaY_bp_hf;gyX_min;gyX_centroid;gyX_bp_hf;stl_bout_median_w1_p10;act_bout_cv_w5_p10;stl_bout_cv_w10_p50;stl_bout_cv_w10_p70
sdq_cond__qbin,bin,8,4,uaX_range;gyX_min;stl_bout_cv_w10_p50;stl_bout_cv_w10_p70
sdq_cond__qbin,bin,9,17,uaX_range;uaX_bp_lf;uaX_bp_mf;uaY_bp_lf;uaY_bp_hf;gyX_min;gyX_centroid;gyX_bp_lf;gyX_bp_hf;jerk_max;act_bout_cv_w0.5_p10;stl_bout_median_w1_p10;stl_bout_median_w2_p10;act_bout_cv_w5_p10;frac_act_short_w5_p10;stl_bout_cv_w10_p50;stl_bout_cv_w10_p70
sdq_cond__qbin,bin,10,2,gyX_min;frac_act_short_w5_p10
sdq_cond__qbin,bin,11,18,uaX_range;uaX_bp_lf;uaX_bp_mf;uaY_bp_lf;uaY_bp_hf;gyX_min;gyX_centroid;gyX_bp_hf;jerk_spread;act_bout_cv_w0.5_p10;stl_bout_median_w1_p10;act_bout_cv_w1_p10;stl_bout_median_w2_p10;act_bout_cv_w5_p10;frac_act_short_w5_p10;stl_bout_cv_w10_p40;stl_bout_cv_w10_p50;stl_bout_cv_w10_p70
sdq_cond__qbin,bin,12,1,act_bout_cv_w5_p10
sdq_cond__qbin,bin,13,6,gyX_min;gyX_bp_hf;act_bout_cv_w0.5_p10;act_bout_cv_w5_p10;stl_bout_cv_w10_p50;stl_bout_cv_w10_p70
sdq_cond__qbin,bin,14,11,uaX_range;uaX_bp_lf;uaX_bp_mf;uaY_bp_hf;gyX_min;stl_bout_median_w1_p10;stl_bout_cv_w1_p80;act_bout_cv_w5_p10;act_bout_cv_w10_p20;stl_bout_cv_w10_p50;stl_bout_cv_w10_p70
sdq_cond__qbin,bin,15,12,uaX_range;uaX_bp_lf;uaY_bp_hf;gyX_min;gyX_centroid;gyX_bp_hf;gyMag_bp_hf;act_bout_cv_w0.5_p10;stl_bout_median_w1_p10;act_bout_cv_w5_p10;stl_bout_cv_w10_p50;stl_bout_cv_w10_p70
sdq_cond__qbin,bin,16,20,uaX_bp_lf;uaX_bp_mf;uaY_bp_hf;gyX_min;gyX_bp_hf;act_bout_median_w1_p10;stl_bout_median_w1_p10;frac_act_short_w1_p10;stl_bout_cv_w1_p80;stl_bout_median_w2_p10;act_bout_cv_w5_p10;frac_act_short_w5_p10;switch_per_min_w5_p20;switch_per_min_w5_p30;switch_per_min_w5_p40;switch_per_min_w10_p40;switch_per_min_w10_p50;act_bout_median_w10_p50;stl_bout_cv_w10_p50;stl_bout_cv_w10_p70
sdq_cond__qbin,bin,17,11,uaX_range;uaX_bp_lf;uaX_bp_mf;uaY_bp_hf;gyX_min;gyX_centroid;gyX_bp_hf;stl_bout_median_w1_p10;act_bout_cv_w5_p10;stl_bout_cv_w10_p50;stl_bout_cv_w10_p70
sdq_cond__qbin,bin,18,8,uaX_bp_mf;uaY_bp_hf;gyX_min;gyX_bp_hf;stl_bout_median_w1_p10;act_bout_cv_w5_p10;stl_bout_cv_w10_p50;stl_bout_cv_w10_p70
sdq_cond__qbin,bin,19,6,uaX_bp_mf;gyX_min;gyX_centroid;gyX_bp_hf;stl_bout_median_w1_p10;stl_bout_cv_w10_p50
sdq_cond__qbin,bin,20,13,uaX_range;uaX_bp_lf;uaX_bp_mf;uaY_bp_hf;gyX_min;gyX_centroid;gyX_bp_hf;act_bout_cv_w0.5_p10;stl_bout_median_w1_p10;act_bout_cv_w5_p10;frac_act_short_w5_p10;stl_bout_cv_w10_p50;stl_bout_cv_w10_p70
sdq_cond__qbin,bin,21,13,uaY_bp_hf;uaZ_bp_lf;gyX_min;gyX_centroid;gyX_bp_hf;gyMag_bp_hf;jerk_max;stl_bout_median_w1_p10;act_bout_cv_w5_p10;switch_per_min_w10_p40;act_bout_median_w10_p40;stl_bout_cv_w10_p50;stl_bout_cv_w10_p70
sdq_cond__qbin,bin,22,9,uaX_bp_lf;uaX_bp_mf;gyX_min;gyX_centroid;gyX_bp_hf;stl_bout_median_w1_p10;act_bout_cv_w5_p10;stl_bout_cv_w10_p50;stl_bout_cv_w10_p70
sdq_cond__qbin,bin,23,2,stl_bout_cv_w10_p50;stl_bout_cv_w10_p70
sdq_peer__qbin,bin,0,15,gyZ_mean;roll_domfreq;stl_bout_cv_w1_p40;stl_bout_cv_w2_p20;stl_bout_cv_w2_p30;stl_bout_cv_w2_p40;switch_per_min_w5_p10;stl_bout_cv_w5_p10;stl_bout_cv_w5_p20;stl_bout_cv_w5_p30;stl_bout_cv_w5_p40;switch_per_min_w10_p10;stl_bout_cv_w10_p10;stl_bout_cv_w10_p20;stl_bout_cv_w10_p30
sdq_peer__qbin,bin,1,20,uaY_domfreq;roll_zcr;roll_madiff;roll_domfreq;roll_bp_lf;roll_bp_hf;jerk_zcr;gyMag_permen_m3;gyMag_peak_rate_min;gyMag_peak_ipi_med_s;stl_bout_cv_w5_p10;stl_bout_cv_w5_p20;stl_bout_cv_w5_p30;stl_bout_cv_w5_p40;switch_per_min_w10_p10;act_bout_cv_w10_p10;stl_bout_cv_w10_p10;stl_bout_cv_w10_p20;switch_per_min_w10_p70;actbout_med_p60
sdq_peer__qbin,bin,2,15,gyZ_mean;roll_domfreq;jerk_domfreq;stl_bout_cv_w1_p20;stl_bout_cv_w1_p40;stl_bout_cv_w2_p20;stl_bout_cv_w2_p30;switch_per_min_w5_p10;stl_bout_cv_w5_p10;stl_bout_cv_w5_p20;stl_bout_cv_w5_p30;stl_bout_cv_w5_p40;switch_per_min_w10_p10;stl_bout_cv_w10_p10;stl_bout_cv_w10_p20
sdq_peer__qbin,bin,3,10,roll_domfreq;stl_bout_cv_w1_p40;stl_bout_cv_w2_p20;stl_bout_cv_w2_p30;stl_bout_cv_w5_p10;stl_bout_cv_w5_p20;stl_bout_cv_w5_p30;stl_bout_cv_w5_p40;stl_bout_cv_w10_p10;stl_bout_cv_w10_p20
sdq_peer__qbin,bin,4,2,stl_bout_cv_w5_p20;stl_bout_cv_w10_p10
sdq_peer__qbin,bin,5,10,roll_domfreq;stl_bout_cv_w1_p40;stl_bout_cv_w2_p20;stl_bout_cv_w2_p30;stl_bout_cv_w5_p10;stl_bout_cv_w5_p20;stl_bout_cv_w5_p30;stl_bout_cv_w5_p40;stl_bout_cv_w10_p10;stl_bout_cv_w10_p20
sdq_peer__qbin,bin,6,18,gyZ_mean;pitch_min;roll_domfreq;stl_bout_cv_w1_p40;act_bout_median_w2_p20;stl_bout_cv_w2_p20;frac_act_short_w2_p20;stl_bout_cv_w2_p30;stl_bout_cv_w2_p40;switch_per_min_w5_p10;stl_bout_cv_w5_p10;stl_bout_cv_w5_p20;stl_bout_cv_w5_p30;stl_bout_cv_w5_p40;switch_per_min_w10_p10;stl_bout_cv_w10_p10;stl_bout_cv_w10_p20;stl_bout_cv_w10_p30
sdq_peer__qbin,bin,7,17,gyZ_mean;roll_domfreq;jerk_spread;jerk_peak_ipi_cv;stl_bout_cv_w0.5_p10;frac_act_short_w1_p20;act_bout_median_w2_p20;stl_bout_cv_w2_p20;switch_per_min_w5_p10;stl_bout_cv_w5_p10;stl_bout_cv_w5_p20;stl_bout_cv_w5_p30;stl_bout_cv_w5_p40;switch_per_min_w10_p10;stl_bout_cv_w10_p10;stl_bout_cv_w10_p20;stl_bout_cv_w10_p30
